name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
One Chick,Sondai,One Chick,6mY56gQjKYzpwyK2PNRJst,217058,True,spotify:track:6mY56gQjKYzpwyK2PNRJst,Unknown,0.824,0.633,9,-6.875,0,0.168,0.306,0,0.353,0.932,136.086,4
Computer Love,Zapp,The New Zapp IV U,362zcsyXMLbL7PNLhOovvm,283626,False,spotify:track:362zcsyXMLbL7PNLhOovvm,Unknown,0.679,0.709,7,-5.851,0,0.133,0.676,0,0.292,0.673,84.543,4
"So Ruff, so Tuff",Zapp,All the Greatest Hits,3k0Jp5IYHtBeSNKUEOqE0i,215840,False,spotify:track:3k0Jp5IYHtBeSNKUEOqE0i,Unknown,0.883,0.667,1,-12.143,1,0.0601,0.271,0.000856,0.115,0.91,111.402,4
Candy,Cameo,Word Up,0Aj8EagrPfDoOe5OlUdrLC,339933,False,spotify:track:0Aj8EagrPfDoOe5OlUdrLC,Unknown,0.705,0.709,11,-12.649,0,0.0489,0.119,1.69e-05,0.286,0.853,110.522,4
World A Music,Ini Kamoze,Ini Kamoze,2SE11vmjbi7j5QKJ885ib6,345493,False,spotify:track:2SE11vmjbi7j5QKJ885ib6,Unknown,0.874,0.491,6,-7.737,0,0.121,0.00954,0.00629,0.0484,0.364,74.099,4
Cake,emune,1993,1UaSXdEHdMoca1SjHZEbeK,250909,False,spotify:track:1UaSXdEHdMoca1SjHZEbeK,Unknown,0.646,0.446,5,-11.12,1,0.316,0.836,0.00235,0.115,0.605,132.019,4
"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": IV. Presto",Wolfgang Amadeus Mozart,"Mozart: Eine Kleine Nachtmusik, Concertone & Flute Quartet No. 1",6f2RXyFQVic60cYmHDhzlX,269066,False,spotify:track:6f2RXyFQVic60cYmHDhzlX,Unknown,0.426,0.137,7,-22.203,1,0.0337,0.905,0.9,0.356,0.54,111.197,4
El Gato's Revenge,Gucci Mane,El Gato: The Human Glacier,4gkvqPFfMLNowq1pDqNuWc,171248,True,spotify:track:4gkvqPFfMLNowq1pDqNuWc,Unknown,0.906,0.587,10,-8.774,0,0.229,0.00813,0.0396,0.344,0.264,144.995,4
Half Delayed,Umphrey's McGee,it's not us,4JxoxzTn0t7zgr6MF6Ocd1,216315,False,spotify:track:4JxoxzTn0t7zgr6MF6Ocd1,Unknown,0.582,0.576,0,-11.876,1,0.0387,0.0797,0.264,0.0961,0.784,164.96,4
Handcuffs,Parliament,Mothership Connection,4oLj9KbKkLEqemCVvSwVBU,243706,False,spotify:track:4oLj9KbKkLEqemCVvSwVBU,Unknown,0.556,0.669,2,-7.725,0,0.244,0.286,4.01e-06,0.631,0.882,167.26,4
Them Changes,Thundercat,Drunk,5dcZUsgcMW57ju0A379O7c,188385,False,spotify:track:5dcZUsgcMW57ju0A379O7c,Unknown,0.784,0.551,8,-8.645,1,0.064,0.551,0.000635,0.0899,0.715,81.678,4
Skyward,Deca,Skyward,1cKAHDQLkSaTKmOlA0mucr,200538,False,spotify:track:1cKAHDQLkSaTKmOlA0mucr,Unknown,0.585,0.745,2,-5.722,1,0.565,0.459,4.55e-06,0.354,0.75,154.515,4
Naked as the Sun,Sean Hayes,Low Light,5Vwfx0Hw7ctpIP5xjZjyv9,307333,False,spotify:track:5Vwfx0Hw7ctpIP5xjZjyv9,Unknown,0.57,0.302,2,-14.865,1,0.104,0.729,0.000339,0.076,0.696,139.885,4
Mercy Falls,CharlestheFirst,The Reach EP,6oSxm8jKgVbrlKo4Ktd1qr,193500,False,spotify:track:6oSxm8jKgVbrlKo4Ktd1qr,Unknown,0.856,0.261,8,-10.639,1,0.117,0.305,0.344,0.0872,0.189,80.002,4
Funkadelic (Live),Spafford,A Taste of Fall 2017 (Live),0xr2MYq1CLxYworx5iYLOd,879000,False,spotify:track:0xr2MYq1CLxYworx5iYLOd,Unknown,0.661,0.701,4,-6.894,0,0.0379,0.688,0.86,0.921,0.706,97.884,4
The Reprise (Live),Spafford,"Live, Vol. 2",2mDpjnsJpY1YXmDGd0XNdJ,477257,False,spotify:track:2mDpjnsJpY1YXmDGd0XNdJ,Unknown,0.316,0.535,7,-12.924,1,0.0402,0.00143,0.769,0.872,0.577,162.264,4
Smoke It If You Got One (feat. Asher Roth),King Chip,CleveLAfornia,6Ky0DcxghSCkuw3YdCTK8c,298666,True,spotify:track:6Ky0DcxghSCkuw3YdCTK8c,Unknown,0.537,0.449,10,-8.159,0,0.0576,0.403,2.61e-05,0.133,0.216,179.99,4
Sacred Trek,Jade Cicada,Eolian Oms EP,2WBXzixLLgpRX8OmqMkCzS,134018,False,spotify:track:2WBXzixLLgpRX8OmqMkCzS,Unknown,0.737,0.778,7,-6.383,0,0.0472,0.658,0.0844,0.593,0.556,132.012,4
Speaking in Tongues,Jade Cicada,Brood VII,1eMMDk4yBBNuxyqSINu6ti,137142,False,spotify:track:1eMMDk4yBBNuxyqSINu6ti,Unknown,0.885,0.749,1,-4.003,1,0.0724,0.00163,0.553,0.0888,0.264,140.118,4
Like a Feather,BoomBox,Filling in the Color,40yIeuX6e0UqHuvP5jREDp,329453,False,spotify:track:40yIeuX6e0UqHuvP5jREDp,Unknown,0.825,0.525,10,-9.39,0,0.094,0.0847,0.645,0.0761,0.43,96.988,4
Oakland Blackouts,Hieroglyphics,3rd Eye Vision,7FXj7qI1rSovFpvVjleUrE,271400,True,spotify:track:7FXj7qI1rSovFpvVjleUrE,Unknown,0.817,0.932,1,-4.053,1,0.248,0.312,0.0106,0.284,0.69,85.051,4
Push It,Salt-N-Pepa,"Hot, Cool & Vicious",0TT7wJiEYD5GAeJfSR1ETX,272133,False,spotify:track:0TT7wJiEYD5GAeJfSR1ETX,Unknown,0.926,0.6,7,-12.485,1,0.0883,0.00684,0.00187,0.0901,0.97,127.247,4
Don't Say Goodbye,Ohio Players,Everybody Up + Bonus Tracks,56IZaBdyiPjxa2Y2sM0ldg,348466,False,spotify:track:56IZaBdyiPjxa2Y2sM0ldg,Unknown,0.809,0.56,7,-8.644,0,0.0612,0.146,9.42e-05,0.0835,0.825,116.993,4
California Love,Phish,"LivePhish, Vol. 17 7/15/98 (Portland Meadows, Portland, OR)",1jYYCMP7mIh8NKacqghZzm,111546,False,spotify:track:1jYYCMP7mIh8NKacqghZzm,Unknown,0.61,0.655,7,-11.612,1,0.0305,0.431,0.936,0.129,0.808,87.213,4
Low Rider,Phish,Hampton/Winston-Salem '97,4ZyZAD7DN123px9rtyy8OJ,462013,False,spotify:track:4ZyZAD7DN123px9rtyy8OJ,Unknown,0.686,0.806,4,-9.667,0,0.035,0.712,0.837,0.178,0.913,125.365,4
Free,Phish,Phish: Ventura,0512zFgRx0SNbcYHC1HKCO,676160,False,spotify:track:0512zFgRx0SNbcYHC1HKCO,Unknown,0.453,0.799,7,-6.604,1,0.0283,0.285,0.035,0.23,0.459,85.469,4
Meat,Phish,Phish: Star Lake '98,2jgQPptS1HV9cI5Is7IdaU,336326,False,spotify:track:2jgQPptS1HV9cI5Is7IdaU,Unknown,0.606,0.845,0,-7.125,1,0.0488,0.081,0.000418,0.362,0.356,67.878,4
Legend Has It,Run The Jewels,Run the Jewels 3,4RnfMhMUMqHlrn4V6A3KfS,205866,True,spotify:track:4RnfMhMUMqHlrn4V6A3KfS,Unknown,0.829,0.563,7,-7.082,1,0.254,0.0249,0,0.0967,0.469,120.965,4
Dancin' To The Truth,Dumpstaphunk,Dirty Word,62Pl1KurFwqFX2C8lfCaWL,249973,False,spotify:track:62Pl1KurFwqFX2C8lfCaWL,Unknown,0.736,0.604,9,-5.584,0,0.0383,0.134,0.0394,0.11,0.783,88.305,4
Genius of Love,Tom Tom Club,Tom Tom Club,6UBQONiLH8kNmmB8UrV2Ef,334360,False,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,Unknown,0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,4
Backyard Mississippi,Goodie Mob,Lost,3DCJGwXyaxQxsqPvkTpL93,238493,True,spotify:track:3DCJGwXyaxQxsqPvkTpL93,Unknown,0.749,0.805,9,-4.851,1,0.236,0.012,0.00105,0.103,0.747,169.97,4
I Saw Her Standing There,Jerry Garcia,Run for the Roses (Expanded),0zf9xqwYkkaBsg9we31bhi,179360,False,spotify:track:0zf9xqwYkkaBsg9we31bhi,Unknown,0.704,0.73,4,-6.809,1,0.0359,0.585,5.96e-05,0.0622,0.821,140.192,4
Hard Livin',Railroad Earth,Amen Corner,3oSdxIGuxOHZ7pTNKKXGDb,295000,False,spotify:track:3oSdxIGuxOHZ7pTNKKXGDb,Unknown,0.557,0.905,0,-3.566,1,0.0277,0.168,0.000666,0.145,0.906,95.83,4
Fake Love,Drake,More Life,343YBumqHu19cGoGARUTsd,210937,True,spotify:track:343YBumqHu19cGoGARUTsd,Unknown,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,4
Flagpole Sitta,Harvey Danger,Where Have All The Merrymakers Gone?,7cz70nyRXlCJOE85whEkgU,217266,False,spotify:track:7cz70nyRXlCJOE85whEkgU,Unknown,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,4
L.m.l.y.p.,Ween,God Ween Satan: The Oneness (Anniversary Edition),3qok69sGhyT5tWtp7criOL,528400,True,spotify:track:3qok69sGhyT5tWtp7criOL,Unknown,0.667,0.76,1,-4.894,1,0.17,0.0342,0.00063,0.471,0.889,165.567,4
Too Much Sauce (feat. Future & Lil Uzi Vert),DJ ESCO,Too Much Sauce (feat. Future & Lil Uzi Vert),5oyUurs28XRagLa8lgm6V3,223093,True,spotify:track:5oyUurs28XRagLa8lgm6V3,Unknown,0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,4
Tilt Mode (feat. Gibbz),Exmag,Proportions,2JvrwCONvIMmmtYXIZgl13,218333,False,spotify:track:2JvrwCONvIMmmtYXIZgl13,Unknown,0.746,0.515,1,-6.32,1,0.436,0.0406,0,0.417,0.779,144.068,4
Madagascar,LAKE,Let's Build a Roof,7sHP57vsjXFtTq50Nmk7h0,193733,False,spotify:track:7sHP57vsjXFtTq50Nmk7h0,Unknown,0.661,0.531,9,-9.377,0,0.0353,0.17,0.0372,0.064,0.864,152.079,4
KILL4ME,Marilyn Manson,Heaven Upside Down,6UIo6YbaXihIZ72MWUpcGb,239240,True,spotify:track:6UIo6YbaXihIZ72MWUpcGb,Unknown,0.635,0.688,11,-6.136,0,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,4
One Day,Matisyahu,Light,0nCZDQrlWA149QdGTdlsFU,207573,False,spotify:track:0nCZDQrlWA149QdGTdlsFU,Unknown,0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,4
The Wonder Years (feat. Chance the Rapper & Nico Segal),The O'My's,Chicago Style,5ZvDZdNRRJwSc8X6nNs5q1,247772,False,spotify:track:5ZvDZdNRRJwSc8X6nNs5q1,Unknown,0.621,0.463,1,-10.259,0,0.243,0.395,4.71e-06,0.128,0.491,70.722,4
The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,Malibu,2sNhYJ2ggd9BadlTXU3Mah,339973,True,spotify:track:2sNhYJ2ggd9BadlTXU3Mah,Unknown,0.52,0.778,9,-4.161,1,0.26,0.324,0,0.896,0.388,164.677,4
Big Bad Wolf,Mickey Hart,RAMU,5wLhJX83pv6ktfM9ud9LGr,309226,False,spotify:track:5wLhJX83pv6ktfM9ud9LGr,Unknown,0.775,0.62,2,-6.189,1,0.237,0.279,4.13e-05,0.141,0.334,134.89,4
Still Not a Player (feat. Joe) - Radio Version,Big Pun,Capital Punishment (Explicit Version),3GKL13lkM5nRc4zC1lIOrR,236800,False,spotify:track:3GKL13lkM5nRc4zC1lIOrR,Unknown,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,4
The Harlem Barber Swing,Jazzinuf,The Harlem Barber Swing,02WoLGIvd37ac8B305j2E8,152869,False,spotify:track:02WoLGIvd37ac8B305j2E8,Unknown,0.834,0.914,4,-4.943,0,0.179,0.0332,0.000446,0.16,0.698,120.018,4
Contact,Daft Punk,Random Access Memories,2KHRENHQzTIQ001nlP9Gdc,383626,False,spotify:track:2KHRENHQzTIQ001nlP9Gdc,Unknown,0.4,0.756,11,-8.423,0,0.0492,0.00282,0.753,0.0695,0.0924,123.828,4
Mug Wall,Thriftworks,Low Speed High Drag,6qSHxqHYyvBBTPkwiLFIlj,244363,False,spotify:track:6qSHxqHYyvBBTPkwiLFIlj,Unknown,0.465,0.574,2,-9.042,0,0.174,0.0592,7.05e-05,0.132,0.252,110.1,4
16mm Summer Day,Ott,Fairchildren,5G2zu150sf9sLmup3yDw27,436173,False,spotify:track:5G2zu150sf9sLmup3yDw27,Unknown,0.634,0.702,11,-10.334,0,0.0328,0.0482,0.92,0.344,0.46,134.999,4
Nothing Left (feat. Deb Never & Shlohmo),D33J,Nothing Left (feat. Deb Never & Shlohmo),6Bq1rq7WMV7lghjiSxTtro,209454,True,spotify:track:6Bq1rq7WMV7lghjiSxTtro,Unknown,0.838,0.361,9,-7.607,1,0.0403,0.0398,1.46e-05,0.112,0.0397,110.024,4
Evasion,CloZee,Evasion,3lu8pDJVlN2gOlMZP2dMuN,241000,False,spotify:track:3lu8pDJVlN2gOlMZP2dMuN,Unknown,0.605,0.692,4,-5.124,0,0.0262,0.15,0.821,0.376,0.172,141.984,4
"Going, Going, Gone - Live",Jerry Garcia & Merl Saunders Band,"Pure Jerry: Keystone, Berkeley, September 1, 1974",4m0g2Lfvu2IzE87keNtuvx,865240,False,spotify:track:4m0g2Lfvu2IzE87keNtuvx,Unknown,0.461,0.616,5,-8.835,1,0.0391,0.0758,0.0491,0.761,0.284,103.266,4
Fruit,ABRA,Rose,15VMz8jeItwVISdK3JiS4m,341000,False,spotify:track:15VMz8jeItwVISdK3JiS4m,Unknown,0.724,0.528,7,-12.726,0,0.0354,0.00584,0.0415,0.106,0.607,120.008,4
Kirra,CharlestheFirst,The Reach EP,0TRL3HH1rPQt20eHDrlCV8,198500,False,spotify:track:0TRL3HH1rPQt20eHDrlCV8,Unknown,0.747,0.374,6,-9.63,0,0.0487,0.198,0.541,0.133,0.257,120.014,4
Modern Man Intermission,Chill Bump,Hidden Strings - EP,7geQWYSQfDNILUUbpRPMCD,127714,False,spotify:track:7geQWYSQfDNILUUbpRPMCD,Unknown,0.602,0.544,5,-9.83,1,0.0832,0.116,0.0334,0.161,0.36,139.786,4
Take Me Back To Tulsa,Bob Wills & His Texas Playboys,Faded Love,60szRvQWeBwNJSAFcDNKbf,162328,False,spotify:track:60szRvQWeBwNJSAFcDNKbf,Unknown,0.71,0.266,7,-14.249,1,0.0505,0.979,0.547,0.201,0.797,130.632,4
What A Man,Linda Lyndell,"The Complete Stax / Volt Soul Singles, Vol. 2: 1968-1971",5aAJraOcdkSQiX9mxkD7Hv,160373,False,spotify:track:5aAJraOcdkSQiX9mxkD7Hv,Unknown,0.584,0.713,7,-7.899,1,0.04,0.356,0.0797,0.197,0.899,173.806,4
Family Tradition,"Hank Williams, Jr.",Family Tradition,73ZTWCuwudUVvvWipRnQnQ,242960,False,spotify:track:73ZTWCuwudUVvvWipRnQnQ,Unknown,0.66,0.523,4,-12.068,1,0.0608,0.0238,0,0.142,0.794,126.342,4
"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",Randy Newman,Toy Story,2stkLJ0JNcXkIRDNF3ld6c,124160,False,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,Unknown,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,4
On & On,Erykah Badu,Baduizm,0tNuJpBgtE65diL6Q8Q7fI,226133,True,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,Unknown,0.762,0.403,11,-10.423,0,0.158,0.0396,0.0113,0.256,0.346,80.476,4
Luxurious,Gwen Stefani,Love Angel Music Baby,3qI2n6X2F5OHZ4FDjpaLs2,264920,False,spotify:track:3qI2n6X2F5OHZ4FDjpaLs2,Unknown,0.813,0.724,0,-3.987,1,0.0738,0.133,0,0.114,0.688,131.05,4
My Name Is,Eminem,The Slim Shady LP (Explicit),66LCa77E7ux7S6oT0YfRBn,268400,True,spotify:track:66LCa77E7ux7S6oT0YfRBn,Unknown,0.856,0.679,5,-6.411,0,0.351,0.0489,0,0.0895,0.85,85.535,4
When a Woman's Fed Up,R. Kelly,R.,015A6ZcNAWSSuwY7iDcD1b,278760,True,spotify:track:015A6ZcNAWSSuwY7iDcD1b,Unknown,0.682,0.579,2,-6.526,0,0.101,0.467,2.21e-06,0.0952,0.712,76.915,4
9 to Ya Dome,Eprom,Samurai,67Q3hu2ZzghDTXO6QGJQD4,152924,False,spotify:track:67Q3hu2ZzghDTXO6QGJQD4,Unknown,0.579,0.641,1,-6.742,0,0.0395,0.00331,0.474,0.323,0.417,61.43,4
Watermelon Man,Herbie Hancock,Head Hunters,2zQl59dZMzwhrmeSBEgiXY,388960,False,spotify:track:2zQl59dZMzwhrmeSBEgiXY,Unknown,0.724,0.414,1,-11.19,1,0.0588,0.262,0.111,0.0785,0.719,146.939,4
Cisco Kid,Sublime,Gold,4DLWU2HIaO8KQwG5vHDL6V,278333,True,spotify:track:4DLWU2HIaO8KQwG5vHDL6V,Unknown,0.853,0.465,4,-9.268,1,0.475,0.565,0,0.863,0.723,107.945,4
Humanoid 2.0,Eprom,Humanoid 2.0,3yXWBtDHv1q68Z9rPryu1k,213818,False,spotify:track:3yXWBtDHv1q68Z9rPryu1k,Unknown,0.656,0.643,10,-6.57,0,0.143,0.000138,0.0864,0.0925,0.485,110.04,4
I Know There's Gonna Be (Good Times) [Instrumental],Jamie xx,I Know There's Gonna Be (Good Times) Remixes,1OsWx8oPQ5fHtC2PRfuep7,219150,False,spotify:track:1OsWx8oPQ5fHtC2PRfuep7,Unknown,0.754,0.554,11,-11.023,0,0.0445,0.0563,0.373,0.466,0.374,89.5,4
Metameme,STS9,Peaceblaster,4bkwVZ4nqLnaXTfCRWekjK,365533,False,spotify:track:4bkwVZ4nqLnaXTfCRWekjK,Unknown,0.485,0.718,5,-8.81,1,0.0486,0.0535,0.743,0.694,0.099,179.894,4
A River's Invitation,The California Honeydrops,A River's Invitation,7xkftA1MF8hV7AFfsvQSfF,369786,False,spotify:track:7xkftA1MF8hV7AFfsvQSfF,Unknown,0.49,0.649,5,-9.125,0,0.0624,0.164,0.00011,0.083,0.612,157.444,4
Running Back To You,The Juan Maclean,In A Dream,2qwXqri0Rj7I6XzB0TJzrU,423746,False,spotify:track:2qwXqri0Rj7I6XzB0TJzrU,Unknown,0.775,0.528,9,-7.756,1,0.0441,0.102,0.582,0.233,0.957,94.967,4
Jazzzz in Ya Bones (feat. Pete Murano & E O),The Human Experience,Embraced,17fY84uv4pbrAjVJmpUyW6,283000,False,spotify:track:17fY84uv4pbrAjVJmpUyW6,Unknown,0.736,0.447,0,-9.038,1,0.0374,0.168,0.818,0.181,0.422,90.004,4
Wu Tang Clan Ain't Nuthing ta F' Wit,El Michels Affair,Return to the 37th Chamber,0plyUhyKYXW6QA2JCMhBsI,155238,False,spotify:track:0plyUhyKYXW6QA2JCMhBsI,Unknown,0.761,0.588,8,-7.32,1,0.0499,0.259,0.907,0.123,0.375,103.5,4
Pulse Drop,Jon Wayne and The Pain,Surrender,6CR5utyBHReZ3CYDakdA7D,284226,False,spotify:track:6CR5utyBHReZ3CYDakdA7D,Unknown,0.663,0.61,5,-6.232,1,0.039,0.00722,0.482,0.389,0.232,142.144,4
Faba,Dopapod,Never Odd or Even,7gso2Ghupk20Q6CbXDGDVV,600186,False,spotify:track:7gso2Ghupk20Q6CbXDGDVV,Unknown,0.477,0.541,6,-6.7,0,0.0507,0.00727,0.708,0.0597,0.0964,158.157,4
The Rubberband Man,The Spinners,The Very Best of the Spinners,4Q5HmyNvQHlfylzGY7V3Wr,215109,False,spotify:track:4Q5HmyNvQHlfylzGY7V3Wr,Unknown,0.81,0.536,10,-11.573,1,0.0583,0.466,0.00074,0.0401,0.957,97.311,4
Here I Am Baby,Marcia Griffiths,Sweet & Nice,79ir754jSaoyyuDgKdZ8yx,236026,False,spotify:track:79ir754jSaoyyuDgKdZ8yx,Unknown,0.55,0.661,8,-10.882,0,0.118,0.198,1.96e-05,0.102,0.85,163.263,4
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,"Signed, Sealed And Delivered",4CB13d6Igb94cWMOQWY3JF,161160,False,spotify:track:4CB13d6Igb94cWMOQWY3JF,Unknown,0.672,0.595,5,-11.227,1,0.0331,0.0518,0,0.0882,0.871,108.897,4
Buster Brown,Dopapod,Megagem,1W8MzEfesjiFEKGR3AbCKE,359320,False,spotify:track:1W8MzEfesjiFEKGR3AbCKE,Unknown,0.616,0.346,4,-10.689,0,0.0407,0.205,0.845,0.0986,0.526,128.286,4
Ritmo Novo,Sango,Acima,62GlLyIgFKSgKLjivgjfai,152800,True,spotify:track:62GlLyIgFKSgKLjivgjfai,Unknown,0.856,0.57,8,-8.033,1,0.292,0.121,0.0241,0.215,0.3,149.946,4
Cuckoo,Rising Appalachia,Cuckoo,7cCIBaEjve2ZRkr4l72SNF,319706,False,spotify:track:7cCIBaEjve2ZRkr4l72SNF,Unknown,0.529,0.539,7,-9.9,0,0.0314,0.914,0.235,0.222,0.623,100.913,4
I'm A Ram,Gov't Mule,Mighty High,6DXJ1AsFKZLAvDFcD1vKRz,461973,False,spotify:track:6DXJ1AsFKZLAvDFcD1vKRz,Unknown,0.497,0.668,0,-5.478,1,0.0485,0.00465,0.283,0.0803,0.561,152.032,4
Fitzpleasure - The Internet of Odd Future Remix,alt-J,Summer Remix EP,0Na10nHw7B30hmjkxNK9WB,270571,False,spotify:track:0Na10nHw7B30hmjkxNK9WB,Unknown,0.571,0.831,11,-7.169,0,0.0291,0.0034,0.0273,0.125,0.249,136.993,4
Drip,CloZee,Harmony,4Cie6TRY6UIIuVjUW1OYZX,253059,False,spotify:track:4Cie6TRY6UIIuVjUW1OYZX,Unknown,0.727,0.647,0,-7.084,1,0.038,0.011,0.596,0.0666,0.257,134.02,4
You're All I Need,El Michels Affair,Return to the 37th Chamber,6vOhPSqk5HNENgCiF5wgIf,195237,False,spotify:track:6vOhPSqk5HNENgCiF5wgIf,Unknown,0.441,0.445,2,-9.168,1,0.0388,0.00879,0.587,0.163,0.491,188.798,4
Fire on the Horizon,Stick Figure,Set in Stone,7mnk9W0umx7q4Vo4FjtOot,327986,False,spotify:track:7mnk9W0umx7q4Vo4FjtOot,Unknown,0.736,0.735,2,-6.448,1,0.0385,0.0572,0.019,0.271,0.692,143.01,4
Red,xxyyxx,Red,1xAj0iDV5y4cqwU0grR6iG,213913,False,spotify:track:1xAj0iDV5y4cqwU0grR6iG,Unknown,0.656,0.364,10,-11.999,0,0.211,0.36,0.23,0.273,0.218,92.026,4
Mack Man (Got To Get Over) - The Mack/Soundtrack Version,Willie Hutch,The Mack - Original Motion Picture Soundtrack,5E0F5DnYvowmzKg7Lhf22y,310893,False,spotify:track:5E0F5DnYvowmzKg7Lhf22y,Unknown,0.809,0.575,7,-10.557,1,0.0376,0.391,5.15e-06,0.0417,0.938,121.823,4
Your Smile,Rufus,Rufusized,4xEUmLU22V0c7h6tk03cM3,200200,False,spotify:track:4xEUmLU22V0c7h6tk03cM3,Unknown,0.491,0.294,4,-13.23,1,0.0297,0.647,7.79e-06,0.0992,0.199,124.783,4
Rufusized,Rufus,Rufusized,1nkON0JYKJlROxZIeuIELl,192640,False,spotify:track:1nkON0JYKJlROxZIeuIELl,Unknown,0.767,0.683,4,-11.094,0,0.0643,0.244,0.155,0.0356,0.84,107.678,4
Maria También,Khruangbin,Con Todo El Mundo,66MpvsWO5O7gy9LjXGFw6I,190999,False,spotify:track:66MpvsWO5O7gy9LjXGFw6I,Unknown,0.748,0.63,6,-7.318,0,0.046,0.00261,0.859,0.532,0.846,103.597,4
All I Need,The Hip Abduction,Gold Under The Glow,4oOIqg7LHDROo5w9OXV2Du,236653,False,spotify:track:4oOIqg7LHDROo5w9OXV2Du,Unknown,0.624,0.866,10,-5.558,1,0.0545,0.301,3.15e-05,0.286,0.364,123.038,4
Feelin' Kinda Low,Eyope,Feelin' Kinda Low,1q2HtHISZqwGnXkpd4YVCM,309506,False,spotify:track:1q2HtHISZqwGnXkpd4YVCM,Unknown,0.437,0.643,10,-7.771,0,0.0791,0.339,0.0219,0.143,0.555,108.907,3
Okra,Olu Dara,From Natchez To New York,0p4Xi4uRZlweypGleTZSSO,290840,False,spotify:track:0p4Xi4uRZlweypGleTZSSO,Unknown,0.521,0.619,7,-9.68,1,0.0473,0.572,0.00438,0.0723,0.796,94.523,3
Anybody out There,Organized Noize,Organized Noize,0UKFHRE9lzF7zBh9G8hFfs,223161,True,spotify:track:0UKFHRE9lzF7zBh9G8hFfs,Unknown,0.76,0.492,11,-8.768,0,0.0485,0.00958,0.0969,0.399,0.302,119.989,4
Devil in a Sleepin' Bag,Willie Nelson,Shotgun Willie,7JSIPdukJ1MCWWa2sOBuWi,158760,False,spotify:track:7JSIPdukJ1MCWWa2sOBuWi,Unknown,0.703,0.427,2,-13.616,1,0.0528,0.437,3.66e-06,0.191,0.961,156.455,4
Theme From 'The Positive Agenda',Swatkins,Theme From 'The Positive Agenda',3wpeALVzAovPkm5KXrn5Hf,162386,False,spotify:track:3wpeALVzAovPkm5KXrn5Hf,Unknown,0.443,0.547,10,-8.747,1,0.0302,0.477,0,0.107,0.664,76.44,4
I Get Around,2Pac,Strictly 4 My N.I.G.G.A.Z...,4voEoczU7Ijborps9XF1n3,259000,True,spotify:track:4voEoczU7Ijborps9XF1n3,Unknown,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,4
A Thin Line,Pimp C,The Sweet James Jones Stories,6j6ZTSjsPJ7FvVQp9hphdD,236160,True,spotify:track:6j6ZTSjsPJ7FvVQp9hphdD,Unknown,0.725,0.747,9,-3.895,1,0.313,0.00904,0,0.15,0.544,164.398,4
Get into the Party Life,Little Beaver,Party Down,3rZrK0m6FsVwNBS0SFpivX,248933,False,spotify:track:3rZrK0m6FsVwNBS0SFpivX,Unknown,0.78,0.443,7,-15.497,0,0.0309,0.044,0.00149,0.221,0.922,136.07,4
Fire In The Hole,Steely Dan,Can't Buy A Thrill,4usVYcPlxRgRet6YashdCJ,206226,False,spotify:track:4usVYcPlxRgRet6YashdCJ,Unknown,0.619,0.438,3,-13.139,1,0.0359,0.528,0.000869,0.0623,0.541,73.122,4
Little Bitty,Alan Jackson,34 Number Ones,2CBRlZtrYrhd8XXFFDSxAl,158080,False,spotify:track:2CBRlZtrYrhd8XXFFDSxAl,Unknown,0.563,0.796,4,-7.604,1,0.0409,0.15,0,0.355,0.741,162.88,4
Jam On It,Newcleus,Jam On Revenge,1lB2kyB5h9ceZ388GBfC9L,383600,False,spotify:track:1lB2kyB5h9ceZ388GBfC9L,Unknown,0.804,0.782,6,-6.224,0,0.0606,0.00302,0.0872,0.662,0.346,116.806,4
Givin' Up Food For Funk - Pts. 1 & 2,The J.B.'s,Funky Good Time: The Anthology,3XUbVhA7kdOT5rLnt69RAO,346733,False,spotify:track:3XUbVhA7kdOT5rLnt69RAO,Unknown,0.746,0.486,10,-12.199,0,0.0403,0.235,0.0415,0.103,0.872,95.614,4
More Peas,The J.B.'s,Doing It To Death,2AfQrNtSMSlZQhz6M0m3YZ,505173,False,spotify:track:2AfQrNtSMSlZQhz6M0m3YZ,Unknown,0.874,0.422,6,-14.124,1,0.0779,0.071,0.0274,0.0774,0.677,102.019,4
